ID,Previsao
111553999985614796376582282372871789151,133244.8192034723
102972535152181047681410630060266899681,133276.94849610052
118125566636892534226795833948655676521,133220.21503716
139182445558847987917384151530007390372,133141.37737507638
138914274713169677594701043678831027137,133142.3814157317
251107160876981601835682251191212498577,132722.32748084646
42843586162931706836158855217891480655,133502.07330113114
70357180248379399423686760480065857924,133399.0614805639
282585907472978183080959932084332992742,132604.46999607154
312519888568516303431053662276738837733,132492.39616522632
166559738224469116629876449977845682726,133038.87587160396
270550837156472438657575802897861644411,132649.5297036513
11542055737719836734511272861531457091,133619.2672826091
319060634337379641555593925102772965241,132467.9073933332
271385401038559005914156911545128447616,132646.40506843984
324286577720155557999805642652303411410,132448.341285744
116907680934134480900056595622592360812,133224.77484214565
173920545481712045230366746950057728200,133011.31676194863
275748700608885449470817104085034906343,132630.0687282647
54218343901280904023179629567570874373,133459.48582602703
319009990057667054523063452953365290654,132468.09700721782
51891973855054004960698360931422148387,133468.19583363383
78278236948698291769403889272439995010,133369.40477817226
148417517550913404824829064826702057653,133106.8009552885
266679457273694154733583610145553408340,132664.02427999032
333011665886961852064011162460668122129,132415.67426253064
269042256302428261876501672284244040574,132655.17788104917
133186287597384593334621466934610244661,133163.8271919233
200835031279301712139207131389732450971,132910.548022938
59925284611762540006958701349431363429,133438.11884828395
301641068819159454055432965509855347049,132533.12683183874
112202206891404236035293235314369733167,133242.39229504068
161993971157354865724145245720396267907,133055.9702568889
180926166766781174128126048504069560134,132985.0874805055
179158280869304042585992100848645118842,132991.70650469727
9999143969317866999498767421034004621,133625.0439961037
166914458147752089011880043136284707091,133037.5477882945
285323704036139075005918236170264467566,132594.21959376358
15378135910615091206578873066370143417,133604.9048695698
291232618036971784620226545980430142482,132572.09642123617
132439159348940074815096860982985570105,133166.62446518504
28857670216607033569285799949007510380,133554.43704028704
131382338732107788607403609746175581804,133170.58123707806
7345223983377354276577641537686420140,133634.98036168874
290834543332255644126902554090135058618,132573.58682630386
10121615547640251864672778389595828830,133624.58545840005
324191431789597396502793621671592014076,132448.69751530443
186816338962825812602205262066717176260,132963.03447792484
183547567605962467825415470033458341694,132975.2728676984
333818072096301329432896121506511316739,132412.6550505919
128858612506812349699644465398699559847,133180.03015284942
37772871630337271146693044370810641825,133521.0582266904
6015059001148094931498954299121760541,133639.96054406872
192683614551915927527070650202818357925,132941.06720100984
9344735104847218699378209427162624791,133627.49412487695
211751292065260561113940395976749071706,132869.6771758267
82393894705433672417832488610844574671,133353.99561726672
6347500611318657366557573787323523131,133638.71587151196
87371726246865040086697444685642386420,133335.35844874676
203036757214597714032948168692846053790,132902.3046870699
316320773931662368060738397390504294578,132478.16552273702
153394145112678369354845376319085343613,133088.16829450885
56654491956512127630917702770540104375,133450.36480586656
178164071230751490572081118334602095186,132995.4288589842
35559849254838089816055981680117004843,133529.3438568101
229137140473958639233559383225174120563,132804.58397531192
258792533738060879437764029137261448518,132693.55318666666
75574106189090344235091821206590618473,133379.52913458075
253805801996660724716886899411537050710,132712.2236778343
174352624161385049723788614868043361447,133009.6990448564
140519412309410083024233020037459832721,133136.37172664725
20197663408489561310931659411110591874,133586.86039670708
43042542917023272184953910053574757203,133501.32840035993
70179983333742330654110936470222702136,133399.72491176517
56971170193609029897734509933385583257,133449.17915190815
43651656389528269587331825920066579865,133499.0478590559
168679189272095755825962452121667844796,133030.9405756793
92166291175899522270023751047550393431,133317.4074365804
229128985213660475615690478999110186349,132804.61450888048
126981579627072959828480630392411177916,133187.05782700956
19634512006452651113317142866003244437,133588.9688544752
90815891256661328426819662597143123130,133322.46337924435
70993221267051464238677585773350541784,133396.68012162237
151675138078610732321159397465055869220,133094.60431459395
277224300131199812873041901630991906788,132624.54403408084
251318642768572402750888576347090005290,132721.53568553965
321763560500174198645637938470847449729,132457.78754697565
243950858099459031616294206772973645580,132749.12091885944
63754250665004006344932145874420930322,133423.7830707476
106573397477683226804687521237344993378,133263.4667465839
89095303200710336869688950270030074168,133328.90531872847
230389863802135782705156390350621999456,132799.89373708636
328251581204452908557856202123375332548,132433.49617949565
206419018892456657795294835182910580713,132889.6413857219
38881352679364780414736607662438851236,133516.9080364037
216356991482444053688767353439601625334,132852.43328248162
308173288543015210340983555156435401297,132508.66998174458
191912525586035280345671459563336602846,132943.95418400262
95861252133928616158579076642736282949,133303.5733786224
119469110533332415332508890029977259917,133215.18476367576
198505176813454380291103566483904222915,132919.27107632894
254000369399466862706281983259176171894,132711.49521094176
252520578405597833149841038151675552540,132717.03559813596
66798988770161834150589809551728057138,133412.38346899478
40125241444242023947033988686392517175,133512.25087507995
174834847766817317574951839772171395680,133007.89358347747
77632878466155546249680695828868626798,133371.82102201154
213623385674572192962642270996713376057,132862.667994461
295789049636615203830648821766965749398,132555.0369882551
300181089501445915506017503367446738265,132538.59304345184
18956554729762898905932691068420168648,133591.50714929492
18900156094381480547753009627854644051,133591.71830768048
232561734797478780672196538394911752585,132791.7621791164
245824653784926252729872515080926428889,132742.10536486344
87858841694650260362429467548953799006,133333.53467214573
107292935259630202370372997413711420274,133260.77277295565
44819420007492735817730331711015748757,133494.67571283953
59431944159534720783452078705486385473,133439.96593151073
139204532429886458355192714061155606428,133141.2946810892
151338956801981532282879744296562215959,133095.86298858756
304892113406910312093406347457281982484,132520.9548116843
312720409316620014318604868744948078788,132491.64540880898
300794144212407888030739187057821922403,132536.29774601862
273651221564754940531180286628157090128,132637.92176027017
238795534299962221573034678812311231051,132768.4226243564
191463227237735161297987799138088202493,132945.6363721127
174784798635671418482346205158945648533,133008.08096910588
224138855698704778815526733755943533056,132823.29772142644
19123776621827178932850553840246245130,133590.88106491326
82616757781687394228538843238268538743,133353.1612104222
126747616071572442478273039592300643080,133187.9337944213
319530353172671015242902115724346311222,132466.1487502338
156544793035955069079683402027337939719,133076.372162839
286635982628326712354910489618604191919,132589.3063786288
48660260571195308289540187063337578094,133480.29547673708
30628311515550820759749564236263888321,133547.8076997796
271108898253544352789136408529275363262,132647.44030415596
330704155089403521775668917647544829021,132424.31366047688
71435917533974095139627075629338803380,133395.02265192676
1468269159084587672882679146962950917,133656.9838779855
210312444121420800440309223057490713607,132875.06427086613
224408073220022929613455668328709410430,132822.28976198233
182378648814931147769510968982800920638,132979.6493389215
254146614037018977093542182454212789727,132710.94766610573
86964649942113766624733823411977691256,133336.88255610736
117161328112392728929033914287100605260,133223.82517858906
202892108514429668459044422043004330157,132902.84625666277
150788311027160720088587758198377051145,133097.92462486727
113397712514214734260719569833259795453,133237.9162818262
253764034839805662983735263303184160357,132712.38005547272
86657866670810044088288603854427698983,133338.0311629814
60297291357383968716966322956865588776,133436.72604253088
124506787618892610757947777716772131430,133196.32353142812
306183101734712286357179281994367698930,132516.1213080146
113933528120240707790270991095516037990,133235.9101701967
314873292074622057999278688411230736888,132483.58494343754
68739602636643267616499363378247552140,133405.11774548428
72020451445952133578854173270716720126,133392.83413732305
334340483554146382522034035825119083364,132410.69912454346
157708476903587219334694309238367301795,133072.01529134496
54456328432601621868278730667265468416,133458.59480394673
80245822714453465983680297067862752594,133362.0380709648
143762550273601704489031393920939859045,133124.22930915703
186182061294696331802519150889074264722,132965.4092348227
35175465510203804221570810809452574776,133530.7830024633
111756243789176218477638213648170666714,133244.06199587745
336409816361346645417082938462192411495,132402.95147299467
48786780441517203996452039879868252445,133479.82178209221
213549174019807291536613337984983983312,132862.94584538956
185860138405942793232819692292289096242,132966.6145249331
53833268686915260234736172012596302752,133460.9275605661
186475872842352097696908993379250434943,132964.30919451776
142776616407118923975584048645327983002,133127.92067867532
292652632379262371710227214038072689452,132566.77983983367
267843306439395240114307547502966820288,132659.66678961474
301801057295413161935389199907981120513,132532.52782960888
294100853177996586259833816204970159832,132561.35765251066
281409033099200962212542600003596967978,132608.87625326373
297038611672799607079320711068283760660,132550.35858601294
283240815060365897930211123485538678202,132602.01800006293
326023014139269398548227511857188801072,132441.84000945577
88344509493312807282360416616281458955,133331.71631559168
244131535427177986081839465169058998861,132748.44445687465
202742777592828706627146898648861852469,132903.40535664995
267445374858494165148865882378048962500,132661.15665882203
24334763215504951625204709635135997940,133571.37095604494
235184920473897055547810592629279525206,132781.94088381872
156253878782679422423968065274784152288,133077.46135557644
110844652955788954569829057663332599963,133247.47502258228
162353504525706063766667521020990794187,133054.62415187937
169889841431958615119596282472709558989,133026.40785332126
310147054924212117490130965964592276936,132501.28013410524
56560650488988601262064480388664424961,133450.71615147352
182012682247198556762193966781611692750,132981.01953004563
142892957331696402321220287338873877087,133127.48509434526
122356882912429202464355328869264594753,133204.37284687455
100668084253315423153478784726670102657,133285.57643768325
106455969045442485662256396366199664070,133263.9064025792
191871477543166869033882477236228439778,132944.1078692541
129819433256043896680214936113002978278,133176.4328076858
219491658692235339749297493056375026128,132840.6969831399
276418318196237259640653329909349068722,132627.56165752208
326941092405758457317996110123618715119,132438.40269358346
52802049499029201389637807686425199808,133464.78847984906
64526568510484282861358248822057502230,133420.8914867883
180555854751161531269262093103908254462,132986.47394113248
57996768846323594620107955054716721887,133445.3392760977
157164729819310403388680259065850404061,133074.05109869552
69711372384543939615095789603369394002,133401.47940690184
302210584390287225571042545924079802584,132530.99454640772
309917271560409196151058874027748945594,132502.14045073884
273602092023312295304214657018301330856,132638.1057029238
133217326235097274862115683920220202656,133163.71098222097
234635103956564384218612110642416412060,132783.99941533053
17233810560943709225310505444847785157,133597.95716133807
287026517856062484826896318256695427747,132587.84420161624
330347379301415536694122147764430162078,132425.64944101288
82096156307996054698412143982425642198,133355.11035982915
285552150748164604323957703141576546188,132593.36428159915
290321569389643056375193978541253001666,132575.5074179782
63439854039581013940379032435669318878,133424.96018227524
259203546945610175183584593170660134138,132692.01433940974
303999543556693169158975350327238186970,132524.29662318915
230898810803675893062376007320550348832,132797.98822241466
52845045816516886919455637936261227613,133464.62750019194
7274390054832873170166094618081610278,133635.24556629686
131003335522113075960626168635716127795,133172.0002378288
178061176572926636141132810159918101043,132995.8141000398
94826717033940179903077526425796334441,133307.44671279166
236880927752215708693829822617429876527,132775.59097559183
24469626245219474076788211464958297516,133570.866024331
55184253728637780372603273493524002274,133455.86942718393
254464084625453746618796561939083326649,132709.7590455573
143417997285146915692112653457391635210,133125.51932712097
183910255319538152275845980100802304800,132973.91495271437
135388612103681175876312193682308289310,133155.58161498528
42722285140100294253160127187747460943,133502.5274562357
338819694294167812976556114477097139291,132393.928809055
79979575307146279070754074986189417990,133363.03491020226
112729284892686615459014544946937553564,133240.41889729685
294140432135756443189510906669044343654,132561.20946756314
201178638567677071285859196526494532963,132909.26154570695
180146759774020379210444124632893910733,132988.00560647034
57440979128848148898715895671980910294,133447.42017147152
264403177014882716343982516686566058849,132672.5467497503
59976205443238547205000615647073958238,133437.92819898023
124153567198702538553995118395327540534,133197.64600054763
226890586431599687429225768000742588473,132812.99514911885
285901046340483016969067189856003113793,132592.05800478047
3420159673944139585525541383357090359,133649.67593432465
66510483742700634883102232071772120354,133413.46364150982
40605877909069147833654544632604294581,133510.45135600877
21659390373401352834113559195065526228,133581.38764184417
190470004762898272770585422504398603654,132949.3550304255
84536456729970191089940251303026340005,133345.9737930681
148827707463869353249995861796809423042,133105.26519047417
166535727420330805803041518098295774803,133038.9657688613
210141007535690962173445786758473679885,132875.70613520246
171612370401679471022156718104245035593,133019.95864699077
184154671697969702188000369516020678884,132972.9998495824
270762492971525430695028273655437368278,132648.7372571692
120861969926743503284969546215778476512,133209.96985131412
256331435662107739407834809919563648286,132702.76762054293
110483749115236434051989914462605684639,133248.82625868576
6376084819795210262162742422703761541,133638.60885127514
17218638146208012211212178810611371414,133598.01396736858
73165417870960432957548276246783532672,133388.547344563
69026548075450618480836181653438662588,133404.04341212154
182809265255596539730903840076402697797,132978.0370965012
109693769288056742039189133881896592646,133251.78396969786
278497620060231042897097854196848581371,132619.77668148972
63143745486022122189640964917561248740,133426.06882264744
327070356809485198381390769243252146823,132437.9187233133
183674398399652318901556003830164267697,132974.79800894597
210643946591138617224542626217385972887,132873.82311448277
259100997122253966260296266852571072892,132692.39828939352
243253175316404219591108301284436854432,132751.73306663765
324340679103525586239710602180191930840,132448.13872834717
102204122153070468074639719740337153291,133279.8254601838
114831784707301757287401688807235044314,133232.54706735807
307080752721267992101019779119081930483,132512.76047256464
3862792708872244581583022348894306503,133648.01870137177
126252323227398468613154870770869487514,133189.7881874691
231007164442293477206918795292616696038,132797.58254275157
142217065453554555749346844419895890168,133130.0156562434
46917589457476967568326514394618640656,133486.82009593138
170547467844409278240708886349427723024,133023.94567794027
253190490326071563329930358994110424593,132714.5274254002
95977942613712815645281700778313352002,133303.1364855459
218091948606287414673533620788866841134,132845.93754472455
220989869959717745001966241614150134208,132835.08762982246
298519638401389036869297664852520318169,132544.81357218645
335505602716797443345672431076128552609,132406.33687925665
1209043683397731659816031293625972403,133657.95442687508
293058530808698143485141949161478721970,132565.2601424778
75069416047732294141535666755537213030,133381.4187114249
289705693290623257304831761466078277369,132577.8132787831
230171226422497710367877847505440420215,132800.71232278078
226756144965470807995806674554627574822,132813.49850248458
31935747071652750413327598118206540567,133542.91261713463
161084085051318083588781584951760393792,133059.37690103726
239563769198203725751557283894559213270,132765.54632708876
166793615338273640112918027815949190211,133038.00022783285
333897567314442452654866827276092835621,132412.35741782456
236350103476784716787053018543468434036,132777.57839951193
297050425996656690897406172871879007791,132550.31435278754
29858429607383901798270636298746540113,133550.69016350774
172781147837374034504592339330321672687,133015.5827050068
201868237663740814751986740904546733198,132906.67966352438
263507055658870499714761273522474686622,132675.90185821214
86728092340131199173279156452162785669,133337.76823571627
65046345450088784325909155469670357995,133418.94542446468
145572873402926699932692544630709978093,133117.45139854355
195642190186656303137200954725376095055,132929.99019444088
125920278856252814772529387271677289511,133191.0313727496
309376446078716315379349467581311943325,132504.16531951117
26695529130621035529920195147154256740,133562.5321691495
316095400684015074090286983378741027439,132479.00932774757
104136706290746298179539678447218147062,133272.58980024775
321811463681824828514065678302059042973,132457.60819585426
196682638664190953593322508917086758901,132926.09472038742
139390652873141041158042620842590337421,133140.597839897
198355369911633340178398559634630304396,132919.83195840206
278088774845697769138667336081319202306,132621.30741170797
150680180222641603079211769479038640500,133098.329470232
281893027414511769236957281254571272541,132607.06416228754
199373844912040846364200094406060535143,132916.01875378517
111210136467638838919853965961589303339,133246.1066400356
281905115166749028435699898191884784910,132607.01890533709
72795788648067598234045431830127740807,133389.9312487911
203511909966321297400991993170358952347,132900.52569920482
240584273087741929645791143088027105822,132761.72552624278
159183152243832549045518159901537741908,133066.49405732978
234199393240923192113516486268564101896,132785.6307308875
290143353751080155231121406372711843195,132576.17466331608
322267207141428513288751914406376917776,132455.90187703093
11409448979867435299727660880887477206,133619.7637667654
112289717071684670577060728003109945824,133242.06465398584
233910174957673544996640466772430836581,132786.71357385616
101584829530315529828700869079377303584,133282.14411256838
279173301910006207861233871184654430140,132617.24690594483
241908011324255365143258151511445533738,132756.76940581467
239764129896546835869871683047572316726,132764.7961699031
184601964803338860080832632451406940756,132971.32516916923
271576353209167164126259351330295301226,132645.69013709808
276436101823713290435394652349574462257,132627.49507502335
33999332673956251459688130602281402770,133535.18648331403
227001831113598392145325131843282577663,132812.57864529223
147215866242789616064378819426637542540,133111.29997815524
165290230363846108041803291835263503996,133043.62895168288
315338917648378254694087604269662782814,132481.84162564683
252428285765397543094900530616277237815,132717.38114488142
107452496313956241169349634906046376279,133260.17537100782
110968552335670058034808074039970193014,133247.01113914163
69196165460960911360324929148088081519,133403.40835893195
309072038850318080163916444898244666572,132505.30503040078
8066971293876256889365559651715279923,133632.27811551132
244628366944230327602462538510513223786,132746.58430298392
24170772255370761174133313783108173477,133571.9849437089
175723535167936566493346120917699171602,133004.5663079925
140947102124049349118379034479286399666,133134.77044161313
156855782533435005266879771021672310244,133075.2078077128
48063633162408713342025457997117248607,133482.52926979912
9785278765250780428104173078041521955,133625.84471461247
277786410837750259646602409967242586846,132622.43947271156
163882772035451877615016866248986777591,133048.89852294757
95557630642665800888107441891261217390,133304.71014768575
260951134727069869255237839241319779564,132685.47131204623
86531114130036183605853933213453873706,133338.5057287523
185821512516643549845414329701806707378,132966.75914156027
335122414624613255025900106136421739734,132407.77154834688
154676470304523941135262970436236776709,133083.36722591124
74604839745629504713678552663629527065,133383.15810070728
120541567512482360883539658237919182452,133211.16944871694
340255800964004468097519948804610045306,132388.55197743754
305572607404121794366452913055409227786,132518.40701929774
147284243136482048268060527879984822849,133111.04397276815
15500623552976888359517573385187928357,133604.44627172183
75200453547482753315763665166488245895,133380.92810262367
101946488948275843979506423768495474655,133280.79004755768
74135492762883181476822957714463529714,133384.91535157827
244535514755996716513057583069703371980,132746.931944696
206670897099652443797542146817212634520,132888.69834525237
104244198430732008989795632904123033500,133272.1873460645
299698392034335723259130990081568934408,132540.4002789848
163580769034453094591633479119050756015,133050.02923232902
104363230702473859793099516397029683363,133271.7416852402
286784929815271470844948206267815188337,132588.74871535704
282241252959853034495208991475569006844,132605.76039414725
61755759068856959289559187076717927343,133431.26549042232
268533949759114459273855642260663290570,132657.08099782377
303569711932227747703952704668187678247,132525.90592723122
317566683418315084798501182861552686983,132473.50079576304
162625967460166483972620283837980695693,133053.60404149943
244908959475547830942705611365417772722,132745.53375512024
328789628120018741713415537454711635128,132431.48171376824
100635658949127967283221943185885497159,133285.69783911147
13910587728141005523742599764882026574,133610.39941926682
203279676431938644114186398242206788719,132901.39518935938
230394618212277033695884245045355951097,132799.87593641508
97648943601189840540039968995595558492,133296.880201712
165687053844996013246937536709992369114,133042.1432312383
13993363425300572967504176709802182285,133610.08950427582
195157310329836265149381742445377634213,132931.8056009142
284598337218455665795121921366660202016,132596.93539149748
52918091281050354634340986626231246432,133464.3540155188
65281380804984158392556207836952094808,133418.0654442
211182649127068073513204842142219337789,132871.8061940907
59462285651609277603181459047330796610,133439.85233194506
283006772720423386185089140650299505465,132602.89426244627
89524129962169603662109902149527203934,133327.29977692728
171765730467100318885719228858544351854,133019.38446175374
212393108846665048623516285182258409497,132867.2741922355
279397615220446732008378214557413743974,132616.4070693748
213329209826709956043073031573785404814,132863.76939871814
23037782957498483942849162329751513819,133576.22689370258
104524846305936046867844828173413347928,133271.13659099143
130226274940625115632867731942037140506,133174.909578751
79326803826066164493023546334992945104,133365.4789085571
286305071823064709821394393916076254350,132590.54531980056
67693995170160772933339060593019271934,133409.0325349657
159205020354519002159105436966255445317,133066.4121823887
73592451487373138990340023028170714089,133386.94851635708
114018451376379638878907740265210781725,133235.59221467274
56400677074994323967301360712014912735,133451.3150973098
277790223932431319746425975547866332463,132622.42519635698
269166879874542524386103939346052440352,132654.71128620848
259929580269544615450671653183471149125,132689.29604625405
317738688538861668737280315745076950087,132472.85680281324
306603450071757802420354503377524725539,132514.54750971924
39188895141790070051719771411089602458,133515.7565870926
248791967189595376089127316757957067684,132730.9956437903
314688692216458400719526931506695191724,132484.27609150807
93768626475680327717666489181948728002,133311.40823938802
168210672411267901138260860817057710366,133032.69471854594
106308871852705565832144822953569337513,133264.4571394105
54669418787147016827604789687857989452,133457.79698650062
91354261730809112854903074411819637496,133320.44770210274
124296286741390626200365644888752717153,133197.1116537852
275708887805097197117717661321128813546,132630.2177887396
13882661915582660277508822410080942655,133610.5039744472
116267027651509294080476296960460982389,133227.1734695584
165055348297741648776615014123468001451,133044.50835802918
187906730693326118258992234071465133306,132958.95201465447
171559654013560259063831397864924179405,133020.15601891887
244818139149783472532099715051627053718,132745.87378947096
287965700461095058417161292792495199274,132584.32787039143
90546740889091859305575071966986097075,133323.47108726256
252157139136884670338189274058508955323,132718.39632696766
46780398682422704632934759948055315144,133487.3337428021
268701166444488778243437475636105999622,132656.45493293612
187103559783910662242435680932942199712,132961.95911352162
142394928112918539432690810000743598111,133129.3497324715
155368533967486358129634186723236598583,133080.77611630742
318070536903890155384902960786412421236,132471.61435138623
46623818536247323458889877465307350302,133487.91998412964
128483195891611990378688378692804510325,133181.43572526873
12090157103572294900306025580967742901,133617.21517268204
74197478797989544242890446035285534042,133384.68327378042
280838214473506008000455519060522433397,132611.0134173748
299602282801260696750047341114940424185,132540.7601151822
48529334847160611281063181416716613226,133480.7856670463
167892483183305208367009890366833985605,133033.8860297049
15608990199046273578684583268066626304,133604.0405433584
162226334502977468632623283180737092390,133055.1002807167
67418236096196249339970732587140163280,133410.06498620266
103086520169610296209004579735901296357,133276.52173236597
137568580330833538123664301734735718623,133147.4197407074
290180778501963062242838207151345279789,132576.0345437915
41677945018659597618077780796600632984,133506.43750073467
312380974733033220229732233639671600953,132492.91626329313
291739173755047434716417609999614966687,132570.19985961012
111603865456327022797920018524503064941,133244.63250547473
136668503373049060224401377974485902833,133150.78965907518
11044074181258218809640508971732526495,133621.13174228606
174305800195179592595555174117350355392,133009.8743553589
166734276063595160962015061502639840846,133038.22239607072
161803296047838892636450453587908093993,133056.6841509046
265707935472013238810936228166333402012,132667.6616902538
114962009709688563780325937088193910047,133232.05950057425
123939517145071001766745478544007332563,133198.44741113938
294958572291844300786568055708936711577,132558.14632333358
106839972935033963946617811715630935888,133262.46867911608
36244236918269547594244631587243255540,133526.7814864064
154941997174533686387835657545108111161,133082.3730843896
108738388558087889129953284132376291710,133255.36094724663
15386540434726850306039949267491460122,133604.87340274916
331423359022358183813289436614633713535,132421.62093679045
137278580914535999219956536144851464456,133148.50550826447
103430043663987160619648537692073212343,133275.23556886247
270035905315457223508112769261219625503,132651.45762576305
201941732008225477058560108301640852946,132906.40449822962
186297304095606288244304150618539113007,132964.97776190453
41849664693456656388790636140719055199,133505.79457650337
67241652828329103950941751758697250432,133410.72611988982
55431172158215826969576490839816409002,133454.94495628844
157405625721761478841300813495446286826,133073.1491763439
133536364038152732430674342363100404782,133162.51649396835
298957541875222897738564997820167404238,132543.17404686916
119760444398189580068055002129719676421,133214.09399989847
16148670937300231887490236175207669115,133602.01996054396
292566346980597474776912904253178628192,132567.102895265
299222276066683381562978495855276823703,132542.18287316267
311969399547606392508138979724719015898,132494.4572146141
228764448427857024913827020895451849656,132805.979346853
74713726126989475663416658676128799149,133382.75042643747
289596366734701106880988280804118097779,132578.22260108127
271148575580147416301297800934053172740,132647.2917509122
16941577917236156521065061976492785915,133599.0512901736
11028088217179424875271607494870895927,133621.1915942726
120511450072947449633717124783222031358,133211.28220942235
7210682279324940803767265015128657278,133635.4840903486
34215810137218210309559311180114976447,133534.37598441908
168581620947330642859545531841258778218,133031.305874765
64147753106046892211972990381921596499,133422.30978438872
262345718203618691056337968350804031539,132680.24994465942
268835973681102834895078590092356424354,132655.95021011343
180952001031765967470618556109308890536,132984.9907561495
238033365230533535759591882888653166618,132771.27621095718
100262335470953242155054960204849633070,133287.09557475543
37594652991288185272995864845650192649,133521.72548326218
307593680876475182004502468550805809156,132510.84005231987
285507319302511439509694814081984559038,132593.53213203777
299400943135767410611595953954446009160,132541.51393765374
313543323635814581924216177737648024401,132488.56438995234
213711180097490073870423115393372832925,132862.33928919217
63617366273921007906773453036648405581,133424.2955705064
85087559770205924127967673693044848131,133343.9104447713
281429678724001426415966537675837035112,132608.79895535088
287332131970400495829393467437418376096,132586.69997210515
129388440648027263636305368226997009970,133178.0464584893
1217688113249542127246376087378285283,133657.92206183932
92654917687459686718657274024681175774,133315.57800250585
162325446723225230409427017229616482640,133054.72920123444
143862899095578823017945804452702543545,133123.85359979636
273790191243257434790886464131857193497,132637.4014531252
30742211779399112550415637985027636990,133547.3812533653
329911742678099605035620237732250235208,132427.28047916567
174393747250081487570301498511655735635,133009.5450786308
60140127224351738012591276844910890600,133437.31447032484
108593979519558444739408791790985172331,133255.90161953826
308911538973433622418445137409038709621,132505.90594733178
303048608324193918228212441231623136096,132527.85695664602
95677121861059966939222113001424679767,133304.26276854982
333299682941401352763271871939310202574,132414.59591700297
149258095239906834003514955982529539224,133103.65380418193
187515986274323778120053521210438593856,132960.41497488614
187215347453765047105708745778171345695,132961.54057673019
281457064835868910280612906803070161446,132608.69642082803
88612007023070055715641567026634678940,133330.71479585377
125558686934389642929139015265940758823,133192.38518505264
340263541147232701718175823130374645076,132388.52299793152
336997582196397405895719101892595469427,132400.7508579624
303252538964048179810167065262288855759,132527.0934334794
268631238257258381331530832007164674400,132656.71674641833
85321628496217785202778986764720605885,133343.03408359762
197463167359547242087639618032845363941,132923.17239473035
18738719839913566859072390044920455149,133592.32273044062
233031974095354128992675835296688474434,132790.0015873876
223103339374294907871819122421713952709,132827.1747293329
146239174873357583835206524751108316361,133114.95674345404
203845157383396562564378926434763844512,132899.27800967995
120566694065258850827433291269225910300,133211.07537405923
173677780140137847357555372111209563972,133012.22568354313
250880818699643636765685373261354744312,132723.1749135623
154172899683761441599219661046889147446,133085.2526112327
167730649926446283301347080646600937997,133034.49193885532
299987222569736735935286437679851042804,132539.31888775708
155862501063811205177979753553272479891,133078.9266869041
291661430893498069495991653195959484490,132570.4909314955
148650356428869653885912019655704493073,133105.92919870725
118949550985679895524539361231192635039,133217.13001207664
195381963800749313792209355215759527782,132930.96449077193
316170755562630516170095536199795103078,132478.72719655052
108339915466856120568361202608240685737,133256.8528438868
21575459547078313524088347900862473700,133581.70188167752
155054265173307702575693083349209797384,133081.9527492306
331056218322007802294763318275464628447,132422.99552390655
185407442339917681807832558390223013888,132968.30943421248
340001714796312123206497666590607987902,132389.50328458534
46122999674045767730581918737088886862,133489.79506677456
180028050757155272776773520970142585049,132988.45005701747
150416757670826136801153220577897635499,133099.31573311563
111671186912119023475946580247305610663,133244.3804516826
141709372392575012673138692162922482827,133131.9164761195
93426432157580418578816422124556197164,133312.6894264109
203395282264565526160232582161796277268,132900.96235723828
323509122267310595065625044465590907552,132451.25210507785
18228330706221290794614875057283176262,133594.23364450355
149469863704250238332175725560316856017,133102.86093593712
68114060528856206779445790903364194505,133407.45979615077
89472037591319635192090000745852631839,133327.49481251376
35194243305616623463551455709336215063,133530.71269776643
334704686666581738496442959474625203830,132409.3355358552
17714073545665868213342471142677684240,133596.15904058897
224517413001461801875422936198772126397,132821.88039016738
178961578696790787336403662006257345709,132992.4429642393
105050871193259110359088184716314969979,133269.16713614162
108153839590189997217976237737318096566,133257.54951822018
151814049026064319363329180973908304067,133094.08422734
100087996264232884342223415487225096161,133287.74830660227
276028734005530251380024514540750321989,132629.02027382003
79980662097047292884129685984330677334,133363.03084122436
36929981519701028102081252545381182996,133524.21403558124
151497721168222758628037709898416489457,133095.26856946672
129758173221647544294405503743796070075,133176.6621673126
330543590728206665500354022544978196123,132424.91481883932
28596280756462827533185742261380779564,133555.4156912071
296304880811544549165734645774819213007,132553.10569900696
188537361829317023051685499970224916385,132956.59091049543
161889002999889172992817934313610124609,133056.36326119682
18993920637394176282214316094366580154,133591.36725008144
195176240473379715559002549739472995807,132931.73472582083
321105155350983048102527332822373673065,132460.25263797317
171937102506302820940449372390621425424,133018.74283908177
146659315228672989523378827596020676295,133113.38372384926
199429680910323550816015008662908507015,132915.8097019318
201111965707375438655259979642278988728,132909.51117113576
335861139294767207490716779831882856156,132405.0057383646
49904714476062421793718711665422785759,133475.6361995102
246232662384066850061604127815524961464,132740.5777669613
117138065387629832728835776533280623728,133223.9122750121
9132463140642104235013247309968864334,133628.28887824214
297224198149720502218905595622924570027,132549.66374400863
233192669547797965960174039163968984478,132789.39993821515
58558043232363714407659999031428372910,133443.2378459405
35976306917185584943381515497133510294,133527.7846253315
254820671679729127286447258773402927498,132708.42397164664
36596019508460918387726438343872836313,133525.4644005707
111291606909419377635837952497737546144,133245.8016119646
29737185635429063509832548849071433736,133551.1441050119
65573796250915010248303328993253450566,133416.97063094683
153884386423804318017504410422755099800,133086.3328145705
142820023820207511060887229653086830415,133127.75815986245
24003479172846810239414600002256879212,133572.61129463004
220964143589438981553893361197591516026,132835.18395021706
